pathway,pval,padj,log2err,ES,NES,size,leadingEdge
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,0.48661417322834644,0.752024552024552,0.06831108583186465,0.33482121019223854,0.9795713712245273,30,
BIOCARTA_MAPK_PATHWAY,0.4986301369863014,0.7597268626795858,0.06037863579204014,0.2789689926670641,0.9793653966906434,81,
REACTOME_TELOMERE_MAINTENANCE,0.4986111111111111,0.7597268626795858,0.06103637283091772,0.2785986339139782,0.9788338885579636,84,
BIOCARTA_BAD_PATHWAY,0.49665551839464883,0.7594121907575199,0.07028128417173922,0.35405214165829735,0.9788213229614399,22,
REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA,0.47333333333333333,0.738675156007108,0.07253518643945886,0.381886980589381,0.9782572025638171,16,
WP_INHIBITION_OF_EXOSOME_BIOGENESIS_AND_SECRETION_BY_MANUMYCIN_A_IN_CRPC_CELLS,0.4817880794701987,0.7477440767553782,0.07130529873400379,0.36862173558700756,0.977799748241057,18,
PID_NCADHERIN_PATHWAY,0.49065420560747663,0.755526076012253,0.06736238681662789,0.33118862588345865,0.9776794203388063,32,
REACTOME_MUSCLE_CONTRACTION,0.5042424242424243,0.7658917098875878,0.054120056962023176,0.2475149230133506,0.9763819364122799,188,
REACTOME_SARS_COV_INFECTIONS,0.5125944584382871,0.7727574075551553,0.05513517633852569,0.25303634823243915,0.9761298688280036,155,
WP_CILIOPATHIES,0.5280487804878049,0.7871510158054601,0.052269331749930564,0.24783043097368845,0.9741580890051688,180,
BIOCARTA_NO1_PATHWAY,0.5048543689320388,0.7658917098875878,0.06783382634794552,0.3387938836477969,0.973603396493811,27,
PID_ATM_PATHWAY,0.4969040247678019,0.7594121907575199,0.06643641376628104,0.32532409731787343,0.9728047243667854,34,
WP_VITAMIN_A_AND_CAROTENOID_METABOLISM,0.4931714719271624,0.7560050293544012,0.06583119583688658,0.315231417468696,0.9724953806291315,39,
KEGG_MELANOGENESIS,0.5219178082191781,0.7822219391063193,0.0582216241124161,0.2706891839298342,0.9715600482946487,97,
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,0.4984423676012461,0.7597268626795858,0.06658921041039328,0.32895253117199286,0.9710783972043409,32,
REACTOME_RHOU_GTPASE_CYCLE,0.4977238239757208,0.7597268626795858,0.06538341954687732,0.31456717514745225,0.9704461794606215,39,
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING,0.49166666666666664,0.7560050293544012,0.07061962471225905,0.3785208775022837,0.9696344561574245,16,
BIOCARTA_STATHMIN_PATHWAY,0.5024469820554649,0.764377105881944,0.06847149044920875,0.3583017868500492,0.9690078944206251,19,
REACTOME_HCMV_INFECTION,0.5452127659574468,0.8055286911669891,0.054793950077336284,0.26149967801990537,0.9687513013871316,115,
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4,0.5075125208681135,0.7690652607580507,0.06911984565510101,0.34843881239087554,0.9683710316597324,23,
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE,0.49333333333333335,0.7560050293544012,0.07045008506584192,0.3778168589919232,0.9678310137425102,16,
REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA,0.49230769230769234,0.7560050293544012,0.07182762936038092,0.38331158603722565,0.9676561043026626,15,
PID_AR_NONGENOMIC_PATHWAY,0.5101404056162246,0.7702195398994208,0.06553210292824141,0.32862049833646456,0.9660334673508664,31,
REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,0.5247208931419458,0.7851175639152318,0.06523530560177027,0.3352537977116678,0.9645474837567843,25,
WP_NUCLEAR_RECEPTORS,0.5098039215686274,0.7702195398994208,0.06392719333599958,0.31379924523960057,0.9623766062153959,38,
WP_MBDNF_AND_PROBDNF_REGULATION_OF_GABA_NEUROTRANSMISSION,0.48710166919575115,0.752024552024552,0.06643641376628104,0.31638424140677046,0.9622964497448506,36,
REACTOME_ION_CHANNEL_TRANSPORT,0.5593635250917993,0.8179719726836188,0.0497903187820785,0.24529396834598766,0.962257865831997,177,
WP_LIPID_METABOLISM_PATHWAY,0.5194174757281553,0.7801018286856368,0.06643641376628104,0.3346755851698453,0.9617685034233173,27,
REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES,0.5150554675118859,0.7747147325479758,0.06583119583688658,0.33073286924832856,0.9613393422543596,29,
REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE,0.5098634294385432,0.7702195398994208,0.06421408818446053,0.31132153247591643,0.9604333053296513,39,
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS,0.5083056478405316,0.7691922710319626,0.06879430956047748,0.35113689266554526,0.9601222989961254,21,
REACTOME_RHOD_GTPASE_CYCLE,0.520863309352518,0.7816860025493119,0.06064040094941603,0.2920773885431052,0.9593268810896272,53,
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,0.5723270440251572,0.8296459470676499,0.04999139140245922,0.2473726447631931,0.9589972358956385,163,
WP_AMPACTIVATED_PROTEIN_KINASE_AMPK_SIGNALING,0.5374823196605375,0.7980630560919756,0.058345277674361214,0.2846503092844338,0.9570591061816812,63,
REACTOME_SIGNALING_BY_EGFR,0.527086383601757,0.786889978207552,0.060903934745241806,0.2963201238556602,0.9564588912954683,48,
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1,0.5326797385620915,0.7920429781729615,0.06568136019340105,0.3385218588988741,0.9552114778481211,24,
WP_TRIACYLGLYCERIDE_SYNTHESIS,0.526578073089701,0.7867186607670494,0.06705125798294667,0.34869784862167685,0.9534531604815852,21,
WP_PATHWAYS_AFFECTED_IN_ADENOID_CYSTIC_CARCINOMA,0.5502121640735502,0.8098617631935064,0.057246113520288446,0.2834925543325926,0.9531664706100846,63,
SA_TRKA_RECEPTOR,0.5107438016528926,0.7705485732106658,0.06831108583186465,0.36642624209777314,0.9528135594703553,17,
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION,0.543509272467903,0.8036057956089779,0.0582216241124161,0.28330486628177765,0.9528055788749804,64,
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,0.607981220657277,0.8644057326414628,0.044064034659756106,0.23302755172835027,0.9527545054222143,293,
REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE,0.5279034690799397,0.7871510158054601,0.06224904294985801,0.3103211127666943,0.951709680223629,38,
REACTOME_EPH_EPHRIN_SIGNALING,0.5663474692202463,0.8245620297546099,0.05434343902691621,0.2670290911922005,0.951606459555828,91,
REACTOME_HS_GAG_BIOSYNTHESIS,0.525984251968504,0.786419236862408,0.06450312496564929,0.3244117000395854,0.9491167350676497,30,
REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,0.5511363636363636,0.8098617631935064,0.057366742676855584,0.282834963649073,0.94898337974463,62,
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS,0.5744400527009222,0.8315030161833045,0.051951247619708235,0.2544821864514869,0.948417636207699,121,
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,0.5411255411255411,0.8006735430865705,0.05896944666909967,0.29021754855495174,0.9479891110681865,51,
PID_AURORA_B_PATHWAY,0.5220030349013657,0.7822219391063193,0.0630790410571939,0.3070576347320279,0.9472790934407987,39,
REACTOME_SIGNALING_BY_PTK6,0.5471428571428572,0.8071871375856616,0.05797547575714859,0.2872825546150932,0.946102812025362,54,
REACTOME_HOMOLOGY_DIRECTED_REPAIR,0.5954907161803713,0.8527119925820646,0.05060042438536184,0.25465297858329217,0.94491321012767,116,
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,0.6072319201995012,0.8639816795862855,0.04688198568783333,0.24228802029688534,0.9424433809944528,165,
WP_HEMATOPOIETIC_STEM_CELL_GENE_REGULATION_BY_GABP_ALPHABETA_COMPLEX,0.5320197044334976,0.7918893441270005,0.06598161440087301,0.3450549767096059,0.9415618885922554,20,
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT,0.5698005698005698,0.8277844033657987,0.05594285930657051,0.2752948089855879,0.9399899760850984,73,
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,0.5818431911966988,0.8391807642151522,0.05334778506754903,0.2673899992493993,0.938573573484113,82,
BIOCARTA_NUCLEARRS_PATHWAY,0.5385826771653544,0.7984782115923029,0.06335970106437581,0.32057896770093947,0.9379034822681978,30,
REACTOME_PI_3K_CASCADE_FGFR1,0.5388429752066116,0.7984782115923029,0.06568136019340105,0.3605660439677908,0.9375753598057688,17,
WP_RAS_SIGNALING,0.628361858190709,0.8833300664720304,0.04441811530815725,0.23895575137422648,0.937075226321302,174,
REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING,0.5513196480938416,0.8098617631935064,0.05884381695958071,0.2928532794354912,0.9362194736165318,45,
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,0.6206451612903225,0.8761791507198834,0.04744831936562972,0.24458001921233202,0.9356349343427814,144,
WP_FLUOROPYRIMIDINE_ACTIVITY,0.5538221528861155,0.8123952247904496,0.061570675542167844,0.31607714050046914,0.9351926904474082,33,
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,0.5637254901960784,0.8237479933493865,0.06293946920189672,0.3306585092472039,0.9330233631247756,24,
WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY,0.5665236051502146,0.8245620297546099,0.056411838821759604,0.27516792609182616,0.9323896350388087,68,
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS,0.555052790346908,0.8125802165706264,0.05986031177644726,0.3036907080532656,0.9313751941381959,38,
WP_UREA_CYCLE_AND_METABOLISM_OF_AMINO_GROUPS,0.5664451827242525,0.8245620297546099,0.06350079680659454,0.34060427179826225,0.9313226929940797,21,
SIG_CHEMOTAXIS,0.5542521994134897,0.8123952247904496,0.05859375689456714,0.2911831511100236,0.930880258482061,45,
PID_EPHA2_FWD_PATHWAY,0.5513866231647635,0.8098617631935064,0.06392719333599958,0.3434130722629085,0.9287421673095495,19,
BIOCARTA_CXCR4_PATHWAY,0.5513866231647635,0.8098617631935064,0.06392719333599958,0.3433239549191041,0.9285011542505988,19,
WP_MELANOMA,0.592274678111588,0.8499332961558251,0.05434343902691621,0.27417742653154387,0.9271391692135973,67,
WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY,0.5543307086614173,0.8123952247904496,0.06197627360019979,0.3165873032529714,0.9262252489372829,30,
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE,0.5863052781740371,0.8443978754105909,0.054680848878544186,0.279970563513469,0.9256392128360273,56,
REACTOME_RHOBTB2_GTPASE_CYCLE,0.5709515859766278,0.8286339413747408,0.06335970106437581,0.33299004753133044,0.9254362728644804,23,
BIOCARTA_EFP_PATHWAY,0.55,0.8098617631935064,0.06508775669173134,0.3608092678500854,0.9242636773879541,16,
REACTOME_SIGNALING_BY_EGFR_IN_CANCER,0.5742904841402338,0.8315030161833045,0.0630790410571939,0.3321834332714964,0.9231945539308539,23,
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,0.5997171145685997,0.8569224531970198,0.053238649475589886,0.27413106620400973,0.921691017506258,63,
WP_WNTBETACATENIN_SIGNALING_PATHWAY_IN_LEUKEMIA,0.5817307692307693,0.8391807642151522,0.060509298865666666,0.3198846354678447,0.9195128131692104,26,
REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION,0.5841423948220065,0.8418894356519041,0.060771945185353275,0.3199166186188849,0.9193551640559168,27,
WP_ATM_SIGNALING_IN_DEVELOPMENT_AND_DISEASE,0.5712143928035982,0.8286339413747408,0.0582216241124161,0.29024861109461486,0.9173516960385062,44,
KEGG_ONE_CARBON_POOL_BY_FOLATE,0.5652892561983471,0.8245620297546099,0.06335970106437581,0.3523538013652889,0.9162211684123585,17,
KEGG_LYSINE_DEGRADATION,0.5772113943028486,0.8343062741947899,0.05773085492998127,0.28885110130982106,0.9129347654407122,44,
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,0.7060931899641577,0.9407906594837082,0.03800562415813769,0.22663760276254497,0.905766109848779,236,
WP_REGUCALCIN_IN_PROXIMAL_TUBULE_EPITHELIAL_KIDNEY_CELLS,0.5897035881435257,0.8475179265977253,0.05859375689456714,0.30758632065453184,0.9042000768538836,31,
BIOCARTA_EDG1_PATHWAY,0.6003344481605352,0.8570293018901156,0.06103637283091772,0.3269386701733178,0.9038627479202006,22,
WP_ONECARBON_METABOLISM,0.5874015748031496,0.8453677091659438,0.05922191938038196,0.30887902389893207,0.903673482362272,30,
WP_CYSTEINE_AND_METHIONINE_CATABOLISM,0.5897435897435898,0.8475179265977253,0.06293946920189672,0.3577033400486711,0.9030090222577634,15,
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA,0.6027190332326284,0.8593690067275495,0.05605958750323349,0.2953168688186316,0.9029671152913289,37,
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,0.6527777777777778,0.9043556224565127,0.04850598364694698,0.2542107531612931,0.9015692098690093,89,
REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE,0.6164817749603804,0.8721493758993633,0.057246113520288446,0.3093287439460914,0.8991240934756458,29,
REACTOME_GENE_SILENCING_BY_RNA,0.6639892904953146,0.9132550905630378,0.04604576830180555,0.24850445524040815,0.8990548637224279,99,
BIOCARTA_IGF1MTOR_PATHWAY,0.5938009787928222,0.8509019043776714,0.06037863579204014,0.331651137160623,0.8969326469943534,19,
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN,0.6296829971181557,0.8845652222341484,0.051845762486506596,0.2720373873281985,0.8937545502361445,52,
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,0.6985391766268261,0.9346585100917171,0.04336369878832656,0.24154101412777967,0.8930736268306054,114,
WP_SEROTONIN_HTR1_GROUP_AND_FOS_PATHWAY,0.5959438377535101,0.8527499868785017,0.05809835768732064,0.30164267769909303,0.8924847487056929,33,
KEGG_DORSO_VENTRAL_AXIS_FORMATION,0.6260434056761269,0.8806901955992805,0.05896944666909967,0.3209226641180066,0.8918989512176454,23,
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES,0.6148036253776435,0.8704937606817597,0.05513517633852569,0.2916046134474334,0.8916164446128643,37,
REACTOME_CELL_CYCLE_CHECKPOINTS,0.7636579572446556,0.9829699011796952,0.03404637275796493,0.21997707851659776,0.8894360355427412,267,
WP_ANGIOPOIETINLIKE_PROTEIN_8_REGULATORY_PATHWAY,0.7178477690288714,0.9484523114642492,0.04157178992464793,0.23635385157179883,0.8873492393039631,129,
REACTOME_PI_3K_CASCADE_FGFR3,0.5916666666666667,0.8496707375478928,0.061570675542167844,0.3462172248318824,0.8868841072317594,16,
WP_ENVELOPE_PROTEINS_AND_THEIR_POTENTIAL_ROLES_IN_EDMD_PHYSIOPATHOLOGY,0.6231671554252199,0.8774043150871992,0.05312980547054692,0.2766261189038771,0.8867398432441655,46,
PID_HDAC_CLASSI_PATHWAY,0.6647807637906648,0.9133310974690989,0.04850598364694698,0.2625520663298744,0.8861566385132544,65,
PID_ENDOTHELIN_PATHWAY,0.6613603473227206,0.9116604934708976,0.0497903187820785,0.2654837784357814,0.8858122258011949,61,
KEGG_PHENYLALANINE_METABOLISM,0.6115702479338843,0.8677939436952923,0.059603704257597284,0.3406096505874685,0.885683000508473,17,
WP_AMINO_ACID_METABOLISM,0.6970954356846473,0.9343823447571976,0.0453152441270267,0.24950998450788534,0.8842155926844995,88,
PID_IGF1_PATHWAY,0.6370839936608558,0.8905810512783572,0.055710422676667086,0.3039448323972471,0.8834747085237213,29,
WP_NSP1_FROM_SARSCOV2_INHIBITS_TRANSLATION_INITIATION_IN_THE_HOST_CELL,0.6148760330578512,0.8704937606817597,0.05934876803356285,0.3395926621406905,0.8830385382113207,17,
WP_7OXOC_AND_7BETAHC_PATHWAYS,0.6310679611650486,0.8858882404276208,0.05712585100181134,0.30533259340057295,0.8774445594894514,27,
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,0.6743849493487699,0.9192849725560006,0.04889707722601022,0.2629044737445348,0.8772061269915634,61,
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE,0.6738197424892703,0.9192849725560006,0.048408761881695135,0.26257209341600896,0.875552964549122,59,
REACTOME_SHC_MEDIATED_CASCADE_FGFR4,0.6116666666666667,0.8677939436952923,0.059989249649032995,0.3414304758040496,0.8746221764738272,16,
REACTOME_G_PROTEIN_ACTIVATION,0.6527545909849749,0.9043556224565127,0.05700595265823873,0.3146414202274256,0.8744423005515166,23,
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK,0.6341059602649006,0.8877070973324643,0.05797547575714859,0.32957376015199186,0.8742217525244445,18,
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42,0.6215334420880914,0.8761955929013361,0.0582216241124161,0.3232403843694151,0.8741862188384938,19,
KEGG_DNA_REPLICATION,0.6433990895295902,0.8969001255018486,0.053238649475589886,0.28719225349150135,0.8735077470997608,36,
WP_OXIDATION_BY_CYTOCHROME_P450,0.6748201438848921,0.9192849725560006,0.04860342472590687,0.2657920027166223,0.8729926484777251,53,
WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_4,0.6413223140495867,0.8952537051572094,0.057366742676855584,0.33521826648681485,0.8716638520817482,17,
WP_TARGET_OF_RAPAMYCIN_TOR_SIGNALING,0.644916540212443,0.8983889643795635,0.05312980547054692,0.2865653997127312,0.8716011440302226,36,
BIOCARTA_RAC1_PATHWAY,0.6420361247947455,0.8956247128155591,0.05700595265823873,0.31922651519408374,0.8710829891545752,20,
BIOCARTA_AT1R_PATHWAY,0.6343042071197411,0.8877070973324643,0.056886416047570075,0.3029645512390972,0.8706394369570444,27,
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY,0.6891117478510028,0.930766475644699,0.04744831936562972,0.26361056803657584,0.8682199792731191,55,
BIOCARTA_AGR_PATHWAY,0.6318252730109204,0.8863289268412841,0.05536428377253621,0.2925842411876146,0.8656831154113549,33,
REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE,0.6574500768049155,0.9094962510009464,0.052805004567128964,0.28685709397099474,0.8655513845348531,35,
REACTOME_PLASMA_LIPOPROTEIN_REMODELING,0.6536585365853659,0.9048915613809878,0.055710422676667086,0.3008570340762995,0.8654725453803555,28,
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,0.6661631419939577,0.9146017313502207,0.0514264916187015,0.2821493710765064,0.862705895201277,37,
KEGG_RIBOFLAVIN_METABOLISM,0.6410256410256411,0.8952537051572094,0.05896944666909967,0.3417191724779077,0.8626575748049232,15,
REACTOME_ENDOGENOUS_STEROLS,0.6634768740031898,0.9132550905630378,0.054120056962023176,0.2996031636655889,0.8619782374180648,25,
KEGG_THYROID_CANCER,0.6585365853658537,0.9097544119877965,0.05536428377253621,0.2995324314979745,0.8616620738432679,28,
REACTOME_MAP2K_AND_MAPK_ACTIVATION,0.6691842900302115,0.9170071184556352,0.051218434854034045,0.2816944381641838,0.8613148826894138,37,
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE,0.634584013050571,0.8877070973324643,0.057246113520288446,0.3184492140286776,0.8612287565704321,19,
KEGG_NITROGEN_METABOLISM,0.6605351170568562,0.9112558309155664,0.05652995250563114,0.3114889441712515,0.8611500526264962,22,
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS,0.6897546897546898,0.9310058236459317,0.0477342401407188,0.2595583276642648,0.8609698583301956,58,
REACTOME_SARS_COV_1_INFECTION,0.6858789625360231,0.9295403702437357,0.04792589670581297,0.2644381398923733,0.8606867289194078,49,
WP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PATHWAY,0.6782884310618067,0.92112674843244,0.052805004567128964,0.2952732667736234,0.8582691182481729,29,
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,0.758893280632411,0.9812598111152584,0.039195633611814606,0.23020729825268346,0.8579487023866504,121,
REACTOME_PHOSPHORYLATION_OF_THE_APC_C,0.6617405582922824,0.9116604934708976,0.05559470977588687,0.31393363792209933,0.8566401558187998,20,
BIOCARTA_WNT_PATHWAY,0.673202614379085,0.9192849725560006,0.05456806466709405,0.3034828615621385,0.8563414889581632,24,
REACTOME_NICOTINAMIDE_SALVAGING,0.6460032626427407,0.8992761295423668,0.056411838821759604,0.31643209081505724,0.8557735554250488,19,
REACTOME_RHO_GTPASES_ACTIVATE_PKNS,0.702158273381295,0.938244912091717,0.046788296531802984,0.26016421708640464,0.8545082116542941,53,
REACTOME_IRS_MEDIATED_SIGNALLING,0.6932330827067669,0.9336048658629305,0.04939101059815013,0.27104991608847295,0.8544509401009136,43,
KEGG_BASAL_TRANSCRIPTION_FACTORS,0.6692913385826772,0.9170071184556352,0.05312980547054692,0.29177105415301596,0.8536214639335324,30,
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3,0.6844741235392321,0.9282657889789179,0.054793950077336284,0.30682809122825333,0.8527277234304763,23,
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS,0.6578947368421053,0.9094962510009464,0.05312980547054692,0.2851669750301332,0.8527243534365064,34,
REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES,0.6512820512820513,0.9041529605263158,0.0582216241124161,0.33770992787535603,0.8525363831826986,15,
PID_IL2_PI3K_PATHWAY,0.67601246105919,0.9192849725560006,0.05216303054600547,0.28853722894415545,0.8517711318973674,32,
REACTOME_MRNA_SPLICING,0.8102815177478581,1,0.03265132656185353,0.21613771988150937,0.8513629285917896,186,
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,0.6722306525037937,0.9192849725560006,0.051218434854034045,0.2797798390605781,0.8509625657746762,36,
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,0.7402777777777778,0.9684654959278651,0.04275914347386776,0.24217408412213648,0.8508591630152309,84,
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS,0.67601246105919,0.9192849725560006,0.05216303054600547,0.2881557129099826,0.8506448843574796,32,
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE,0.6943620178041543,0.933902754296321,0.04870108645215302,0.26777912123286035,0.8442517410357064,42,
